,S.N.,Symbol,Buyer,Seller,Quantity,Rate,Amount
31996,64,NIFRA,47,14,60,531.0,31860.0
31997,64,PPCL,14,22,100,400.0,40000.0
31998,64,API,45,26,150,457.0,68550.0
31999,64,API,45,1,100,457.0,45700.0
32000,65,MLBSL,8,49,10,4930.0,49300.0
32001,65,AHPC,33,29,80,537.0,42960.0
32002,65,AKPL,10,43,27,500.0,13500.0
32003,65,AKPL,51,43,473,500.0,236500.0
32004,65,NIFRA,17,3,100,533.0,53300.0
32005,65,CZBIL,11,50,500,406.0,203000.0
32006,65,CZBIL,35,50,50,406.0,20300.0
32007,65,CZBIL,39,50,119,406.0,48314.0
32008,65,PPCL,14,42,63,400.0,25200.0
32009,65,UNHPL,21,32,50,377.0,18850.0
32010,65,NICA,58,26,700,906.0,634200.0
32011,65,NICA,44,26,300,906.0,271800.0
32012,65,JBBL,37,41,50,496.0,24800.0
32013,65,NLIC,36,8,22,2090.0,45980.0
32014,65,GBIME,58,14,31,460.0,14260.0
32015,65,GBIME,58,42,100,460.0,46000.0
32016,65,GBIME,58,10,49,460.0,22540.0
32017,65,GBIME,58,38,20,459.0,9180.0
32018,65,RHPL,58,50,200,530.0,106000.0
32019,65,CHDC,16,16,10,733.0,7330.0
32020,65,OHL,36,1,50,615.0,30750.0
32021,65,RHPL,58,10,80,530.0,42400.0
32022,65,CHDC,16,10,10,733.0,7330.0
32023,65,SSHL,33,20,200,355.0,71000.0
32024,65,NIFRA,47,51,140,531.0,74340.0
32025,65,NIFRA,17,51,20,532.0,10640.0
32026,65,NIFRA,56,51,40,532.0,21280.0
32027,65,GHL,40,54,50,335.0,16750.0
32028,65,AHPC,33,26,200,537.0,107400.0
32029,65,GLH,42,34,10,397.0,3970.0
32030,65,CHDC,16,10,10,733.0,7330.0
32031,65,SAPDBL,57,34,100,381.0,38100.0
32032,65,AHPC,33,41,200,537.0,107400.0
32033,65,AHPC,33,49,500,537.0,268500.0
32034,65,AHPC,33,43,1000,537.0,537000.0
32035,65,AHPC,33,17,200,537.0,107400.0
32036,65,AHPC,33,45,1123,537.0,603051.0
32037,65,SGI,35,10,50,795.0,39750.0
32038,65,AHPC,44,58,25,536.0,13400.0
32039,65,KBL,21,58,300,399.0,119700.0
32040,65,SFCL,47,43,20,403.0,8060.0
32041,65,GBIME,49,38,100,459.0,45900.0
32042,65,GBIME,5,38,228,459.0,104652.0
32043,65,GBIME,34,38,200,459.0,91800.0
32044,65,GBIME,52,38,210,459.0,96390.0
32045,65,CFCL,42,38,40,451.0,18040.0
32046,65,NICL,28,28,70,1223.0,85610.0
32047,65,NICL,28,28,40,1200.0,48000.0
32048,65,NICL,28,35,20,1199.0,23980.0
32049,65,NICL,28,41,20,1195.0,23900.0
32050,65,NICL,28,7,50,1195.0,59750.0
32051,65,UPPER,16,26,50,750.0,37500.0
32052,65,CHDC,16,29,10,733.0,7330.0
32053,65,CHDC,16,21,10,733.0,7330.0
32054,65,KSBBL,57,34,170,583.0,99110.0
32055,65,KSBBL,55,34,30,587.0,17610.0
32056,65,PROFL,22,43,100,400.0,40000.0
32057,65,RADHI,58,22,30,1093.0,32790.0
32058,65,STC,22,35,10,10500.0,105000.0
32059,65,KBL,14,8,20,400.0,8000.0
32060,65,UMHL,48,1,100,420.0,42000.0
32061,65,NHPC,54,58,20,304.0,6080.0
32062,65,CHDC,16,56,10,733.0,7330.0
32063,65,UNHPL,56,25,1580,378.0,597240.0
32064,65,UNHPL,56,17,100,377.0,37700.0
32065,65,UNHPL,56,55,100,377.0,37700.0
32066,65,UNHPL,56,22,220,371.0,81620.0
32067,65,NIFRA,56,59,30,532.0,15960.0
32068,65,WOMI,56,57,100,1610.0,161000.0
32069,65,HDHPC,56,34,1000,313.0,313000.0
32070,65,AKJCL,54,35,20,295.0,5900.0
32071,65,HDHPC,52,8,100,310.0,31000.0
32072,65,BOKL,43,50,100,388.0,38800.0
32073,65,BOKL,47,50,1000,388.0,388000.0
32074,65,BOKL,34,50,100,388.0,38800.0
32075,65,BOKL,26,50,500,388.0,194000.0
32076,65,BOKL,21,50,100,389.0,38900.0
32077,65,BOKL,58,50,60,390.0,23400.0
32078,65,BOKL,46,50,460,390.0,179400.0
32079,65,BOKL,44,50,50,392.0,19600.0
32080,65,MEGA,38,47,400,391.0,156400.0
32081,65,NIL,38,25,100,1700.0,170000.0
32082,65,NIL,38,22,50,1700.0,85000.0
32083,65,CBL,58,38,50,302.0,15100.0
32084,65,NABBC,11,28,50,643.0,32150.0
32085,65,CORBL,52,25,20,682.0,13640.0
32086,65,UPCL,8,48,30,336.0,10080.0
32087,65,UPCL,38,48,20,336.0,6720.0
32088,65,GLICL,49,57,50,828.0,41400.0
32089,65,NIFRA,7,59,20,532.0,10640.0
32090,65,UNHPL,45,22,250,371.0,92750.0
32091,65,MNBBL,50,58,40,692.0,27680.0
32092,65,AIL,19,42,10,888.0,8880.0
32093,65,PICL,44,53,100,949.0,94900.0
32094,65,MEGA,28,47,600,391.0,234600.0
32095,65,MEGA,28,57,400,391.0,156400.0
32096,65,UNHPL,35,22,30,371.0,11130.0
32097,65,UPCL,38,7,30,336.0,10080.0
32098,65,AKJCL,54,48,100,295.0,29500.0
32099,65,AKJCL,7,48,100,296.0,29600.0
32100,65,UPPER,16,51,100,750.0,75000.0
32101,65,CZBIL,58,58,220,409.0,89980.0
32102,65,CZBIL,58,52,1000,409.0,409000.0
32103,65,CZBIL,58,1,700,409.0,286300.0
32104,65,CZBIL,58,58,50,408.0,20400.0
32105,65,CZBIL,58,21,30,407.0,12210.0
32106,65,CBL,58,45,200,302.0,60400.0
32107,65,NIFRA,7,36,10,532.0,5320.0
32108,65,PCBL,14,42,100,483.0,48300.0
32109,65,PCBL,21,42,200,483.0,96600.0
32110,65,PCBL,36,42,50,483.0,24150.0
32111,65,PCBL,35,42,500,483.0,241500.0
32112,65,PCBL,39,42,200,483.0,96600.0
32113,65,PCBL,14,42,100,483.0,48300.0
32114,65,PCBL,51,42,60,483.0,28980.0
32115,65,BFC,38,34,286,440.0,125840.0
32116,65,BFC,38,58,14,440.0,6160.0
32117,65,BFC,38,57,200,440.0,88000.0
32118,65,LEC,40,49,20,408.0,8160.0
32119,65,NBL,21,43,53,464.0,24592.0
32120,65,MLBL,25,35,50,451.0,22550.0
32121,65,UPPER,3,43,10,755.0,7550.0
32122,65,HIDCL,17,34,30,430.0,12900.0
32123,65,DHPL,29,41,310,298.0,92380.0
32124,65,AKJCL,7,16,100,296.0,29600.0
32125,65,MHNL,51,55,40,364.0,14560.0
32126,65,KSBBL,55,51,70,585.0,40950.0
32127,65,PFL,56,36,81,696.0,56376.0
32128,65,PFL,14,36,200,696.0,139200.0
32129,65,PFL,38,36,84,699.0,58716.0
32130,65,PFL,56,36,500,700.0,350000.0
32131,65,PFL,45,36,200,700.0,140000.0
32132,65,PFL,14,36,60,700.0,42000.0
32133,65,PFL,35,36,25,710.0,17750.0
32134,65,PFL,35,36,50,711.0,35550.0
32135,65,AHPC,44,36,521,536.0,279256.0
32136,65,PLIC,34,28,108,1061.0,114588.0
32137,65,BARUN,26,28,100,574.0,57400.0
32138,65,CIT,32,13,10,4190.0,41900.0
32139,65,JLI,49,22,10,817.0,8170.0
32140,65,NMB,32,10,100,465.0,46500.0
32141,65,NRIC,48,6,35,1920.0,67200.0
32142,65,AIL,19,58,10,888.0,8880.0
32143,65,AIL,19,29,165,888.0,146520.0
32144,65,CIT,35,52,20,4200.0,84000.0
32145,65,UPPER,16,58,54,750.0,40500.0
32146,65,UPPER,41,58,30,750.0,22500.0
32147,65,UPPER,26,58,25,752.0,18800.0
32148,65,UPPER,49,58,25,752.0,18800.0
32149,65,MPFL,26,42,76,410.0,31160.0
32150,65,SJCL,1,44,230,478.0,109940.0
32151,65,SJCL,20,44,120,479.0,57480.0
32152,65,SJCL,57,44,50,480.0,24000.0
32153,65,SJCL,54,44,100,481.0,48100.0
32154,65,MEN,28,44,10,938.0,9380.0
32155,65,HDL,3,13,30,5750.0,172500.0
32156,65,CHL,57,41,50,489.0,24450.0
32157,65,MLBSL,57,49,20,4930.0,98600.0
32158,65,MFIL,14,55,462,1111.0,513282.0
32159,65,MFIL,10,55,80,1111.0,88880.0
32160,65,MFIL,41,55,118,1120.0,132160.0
32161,65,MFIL,8,55,30,1120.0,33600.0
32162,65,MFIL,38,55,200,1120.0,224000.0
32163,65,MFIL,45,55,50,1120.0,56000.0
32164,65,MFIL,8,55,50,1122.0,56100.0
32165,65,MFIL,57,55,10,1125.0,11250.0
32166,65,SRBL,19,58,1000,394.0,394000.0
32167,65,NHPC,13,35,80,302.0,24160.0
32168,65,NHPC,45,35,10,303.0,3030.0
32169,65,ADBL,19,43,100,485.0,48500.0
32170,65,PLIC,34,47,10,1061.0,10610.0
32171,65,SHL,44,59,300,284.0,85200.0
32172,65,MLBL,49,1,96,451.0,43296.0
32173,65,RHPL,58,21,10,530.0,5300.0
32174,65,CIT,32,3,10,4190.0,41900.0
32175,65,SANIMA,14,5,250,502.0,125500.0
32176,65,BPCL,51,42,13,540.0,7020.0
32177,65,BPCL,51,49,40,540.0,21600.0
32178,65,UNHPL,5,55,65,377.0,24505.0
32179,65,UNHPL,5,41,90,377.0,33930.0
32180,65,UNHPL,5,41,50,377.0,18850.0
32181,65,UNHPL,5,39,100,375.0,37500.0
32182,65,UNHPL,5,1,195,375.0,73125.0
32183,65,HDL,58,11,21,5700.0,119700.0
32184,65,HDL,17,11,24,5700.0,136800.0
32185,65,HDL,39,11,30,5732.0,171960.0
32186,65,HDL,39,45,20,5732.0,114640.0
32187,65,SAPDBL,58,34,78,381.0,29718.0
32188,65,STC,26,52,10,10399.0,103990.0
32189,65,STC,49,52,20,10399.0,207980.0
32190,65,STC,58,52,10,10400.0,104000.0
32191,65,LEC,17,10,50,411.0,20550.0
32192,65,HIDCL,17,45,40,430.0,17200.0
32193,65,UPCL,49,49,100,334.0,33400.0
32194,65,UPCL,53,49,100,336.0,33600.0
32195,65,PFL,35,49,25,710.0,17750.0
32196,65,HDHPC,52,26,10,310.0,3100.0
32197,65,NABIL,34,1,81,1330.0,107730.0
32198,65,NABIL,34,56,19,1330.0,25270.0
32199,65,SHL,3,59,100,284.0,28400.0
32200,65,NABIL,16,56,181,1330.0,240730.0
32201,65,NABIL,16,44,200,1330.0,266000.0
32202,65,NABIL,16,51,180,1329.0,239220.0
32203,65,NABIL,16,34,200,1328.0,265600.0
32204,65,NABIL,16,58,20,1325.0,26500.0
32205,65,NABIL,16,14,19,1325.0,25175.0
32206,65,NABIL,16,6,500,1325.0,662500.0
32207,65,NABBC,28,41,50,645.0,32250.0
32208,65,NLIC,14,57,22,2090.0,45980.0
32209,65,UPPER,57,43,10,755.0,7550.0
32210,65,UPPER,57,28,40,755.0,30200.0
32211,65,HIDCL,59,45,50,430.0,21500.0
32212,65,LEC,45,10,412,411.0,169332.0
32213,65,RADHI,58,49,50,1093.0,54650.0
32214,65,UMHL,13,49,54,418.0,22572.0
32215,65,NABIL,17,34,40,1320.0,52800.0
32216,65,NABIL,54,34,40,1320.0,52800.0
32217,65,NABIL,17,34,120,1320.0,158400.0
32218,65,GBIME,34,10,15,460.0,6900.0
32219,65,JBBL,51,41,200,495.0,99000.0
32220,65,PPCL,14,58,20,401.0,8020.0
32221,65,PPCL,14,46,20,401.0,8020.0
32222,65,PPCL,14,45,10,400.0,4000.0
32223,65,PPCL,14,6,100,399.0,39900.0
32224,65,PPCL,14,57,10,399.0,3990.0
32225,65,PPCL,14,38,100,398.0,39800.0
32226,65,NIFRA,7,48,70,532.0,37240.0
32227,65,LGIL,29,59,190,870.0,165300.0
32228,65,BFC,45,57,100,438.0,43800.0
32229,65,AHPC,44,57,50,536.0,26800.0
32230,65,RHPL,58,57,200,530.0,106000.0
32231,65,GIC,43,45,100,755.0,75500.0
32232,65,GIC,43,50,10,754.0,7540.0
32233,65,CCBL,43,47,10,296.0,2960.0
32234,65,HURJA,46,6,20,377.0,7540.0
32235,65,LEC,55,42,20,407.0,8140.0
32236,65,OHL,36,17,50,619.0,30950.0
32237,65,NHPC,21,58,300,304.0,91200.0
32238,65,MFIL,41,48,50,1130.0,56500.0
32239,65,PPCL,41,6,45,395.0,17775.0
32240,65,EDBL,14,57,20,830.0,16600.0
32241,65,GUFL,52,51,10,1337.0,13370.0
32242,65,MPFL,26,57,200,410.0,82000.0
32243,65,SHL,49,59,100,284.0,28400.0
32244,65,SHL,17,59,447,285.0,127395.0
32245,65,SGI,42,32,10,791.0,7910.0
32246,65,MPFL,26,45,100,410.0,41000.0
32247,65,NTC,58,58,20,1326.0,26520.0
32248,65,NTC,36,58,30,1326.0,39780.0
32249,65,NTC,4,58,50,1327.0,66350.0
32250,65,SGI,42,58,10,791.0,7910.0
32251,65,SANIMA,50,34,110,503.0,55330.0
32252,65,HPPL,39,39,50,499.0,24950.0
32253,65,NHPC,33,58,1000,304.0,304000.0
32254,65,MEGA,59,28,50,390.0,19500.0
32255,65,AHPC,44,3,100,536.0,53600.0
32256,65,NHPC,3,58,50,304.0,15200.0
32257,65,NGPL,25,26,126,530.0,66780.0
32258,65,NGPL,25,39,62,530.0,32860.0
32259,65,NGPL,25,22,12,529.0,6348.0
32260,65,SAPDBL,45,34,200,381.0,76200.0
32261,65,CHDC,16,45,10,733.0,7330.0
32262,65,UPPER,41,42,50,750.0,37500.0
32263,65,RLI,29,39,10,711.0,7110.0
32264,65,RHPL,58,38,70,530.0,37100.0
32265,65,UNHPL,35,50,50,371.0,18550.0
32266,65,GBBL,38,38,240,557.0,133680.0
32267,65,GBBL,59,38,10,557.0,5570.0
32268,65,GBBL,35,38,150,558.0,83700.0
32269,65,GBBL,44,38,100,560.0,56000.0
32270,65,HIDCL,36,59,150,431.0,64650.0
32271,65,GBBL,44,57,100,560.0,56000.0
32272,65,GBBL,44,34,70,560.0,39200.0
32273,65,SFCL,47,14,170,403.0,68510.0
32274,65,RHPL,58,49,50,530.0,26500.0
32275,65,SAPDBL,28,34,1000,381.0,381000.0
32276,65,RHPL,58,1,30,530.0,15900.0
32277,65,AKJCL,54,16,20,295.0,5900.0
32278,65,NIL,57,22,50,1700.0,85000.0
32279,65,BPCL,49,19,320,535.0,171200.0
32280,65,BPCL,46,19,93,537.0,49941.0
32281,65,BPCL,41,19,87,537.0,46719.0
32282,65,DHPL,55,41,590,298.0,175820.0
32283,65,DHPL,55,26,100,298.0,29800.0
32284,65,DHPL,55,10,10,296.0,2960.0
32285,65,GBIME,42,10,136,460.0,62560.0
32286,65,GBIME,42,1,50,460.0,23000.0
32287,65,PPCL,6,6,25,395.0,9875.0
32288,65,CIT,32,57,10,4190.0,41900.0
32289,65,MDB,44,4,250,636.0,159000.0
32290,65,CHL,57,36,100,489.0,48900.0
32291,65,HIDCL,47,59,250,431.0,107750.0
32292,65,HIDCL,47,58,250,430.0,107500.0
32293,65,UMHL,13,49,36,418.0,15048.0
32294,65,MEN,28,39,10,938.0,9380.0
32295,65,MEN,28,47,10,938.0,9380.0
32296,65,MEN,28,7,10,938.0,9380.0
32297,65,RHPL,58,26,163,530.0,86390.0
32298,65,RHPL,20,26,137,530.0,72610.0
32299,65,NHPC,13,58,1000,304.0,304000.0
32300,65,NCCB,14,38,250,380.0,95000.0
32301,65,STC,20,40,10,10400.0,104000.0
32302,65,BARUN,57,7,450,573.0,257850.0
32303,65,NMB,57,55,100,466.0,46600.0
32304,65,LGIL,35,59,10,870.0,8700.0
32305,65,AKJCL,34,19,200,294.0,58800.0
32306,65,SFCL,55,14,30,403.0,12090.0
32307,65,SFCL,55,58,70,403.0,28210.0
32308,65,RLFL,16,58,100,530.0,53000.0
32309,65,HIDCL,59,50,50,430.0,21500.0
32310,65,RRHP,32,35,10,428.0,4280.0
32311,65,STC,49,40,10,10400.0,104000.0
32312,65,AIL,49,29,35,888.0,31080.0
32313,65,AIL,49,44,10,888.0,8880.0
32314,65,AIL,49,55,10,888.0,8880.0
32315,65,AIL,49,52,45,888.0,39960.0
32316,65,PLIC,34,16,32,1061.0,33952.0
32317,65,HDL,17,25,11,5700.0,62700.0
32318,65,HDL,58,25,10,5732.0,57320.0
32319,65,AHPC,44,48,255,536.0,136680.0
32320,65,STC,48,40,20,10400.0,208000.0
32321,65,UPPER,41,52,50,750.0,37500.0
32322,65,RHPL,20,38,70,530.0,37100.0
32323,65,UNHPL,35,32,50,371.0,18550.0
32324,65,UIC,16,10,35,810.0,28350.0
32325,65,DHPL,41,28,50,296.0,14800.0
32326,65,RHPL,20,41,793,530.0,420290.0
32327,65,RHPL,58,41,760,530.0,402800.0
32328,65,UPPER,41,5,70,750.0,52500.0
32329,65,UPPER,46,5,120,750.0,90000.0
32330,65,UPPER,40,5,10,751.0,7510.0
32331,65,KKHC,57,28,92,290.0,26680.0
32332,65,KKHC,57,43,108,287.0,30996.0
32333,65,DHPL,35,48,201,293.0,58893.0
32334,65,DHPL,34,48,99,295.0,29205.0
32335,65,RHPL,54,10,6000,531.0,3186000.0
32336,65,MEN,39,58,10,937.0,9370.0
32337,65,NHPC,13,42,100,303.0,30300.0
32338,65,MNBBL,52,4,100,693.0,69300.0
32339,65,KBL,38,8,20,400.0,8000.0
32340,65,AHPC,44,47,100,536.0,53600.0
32341,65,IGI,41,34,50,1305.0,65250.0
32342,65,IGI,11,34,50,1310.0,65500.0
32343,65,IGI,34,34,20,1310.0,26200.0
32344,65,RHPL,58,14,40,530.0,21200.0
32345,65,RHPL,58,32,80,530.0,42400.0
32346,65,MEN,39,51,10,937.0,9370.0
32347,65,MPFL,26,57,50,410.0,20500.0
32348,65,PROFL,19,43,20,400.0,8000.0
32349,65,PROFL,19,3,80,398.0,31840.0
32350,65,PLI,42,58,10,812.0,8120.0
32351,65,NIFRA,47,58,60,531.0,31860.0
32352,65,NIFRA,47,38,10,531.0,5310.0
32353,65,BFC,45,50,100,438.0,43800.0
32354,65,UPPER,40,49,40,751.0,30040.0
32355,65,GBIME,21,1,120,460.0,55200.0
32356,65,PROFL,17,3,20,398.0,7960.0
32357,65,PROFL,45,3,100,398.0,39800.0
32358,65,SJCL,14,40,20,481.0,9620.0
32359,65,NBL,35,43,50,464.0,23200.0
32360,65,AHPC,44,41,200,536.0,107200.0
32361,65,NRIC,57,40,100,1922.0,192200.0
32362,65,NICLBSL,57,57,10,1610.0,16100.0
32363,65,NICLBSL,57,38,10,1610.0,16100.0
32364,65,UNHPL,35,59,500,371.0,185500.0
32365,65,NIFRA,47,42,50,531.0,26550.0
32366,65,HDHPC,34,34,350,313.0,109550.0
32367,65,HDHPC,34,41,450,313.0,140850.0
32368,65,HDHPC,34,21,200,312.0,62400.0
32369,65,NRIC,45,40,15,1925.0,28875.0
32370,65,HPPL,4,5,300,500.0,150000.0
32371,65,HPPL,21,5,135,500.0,67500.0
32372,65,CHDC,16,10,10,733.0,7330.0
32373,65,NRIC,45,17,40,1925.0,77000.0
32374,65,AKPL,51,48,27,500.0,13500.0
32375,65,AKPL,51,48,23,500.0,11500.0
32376,65,MPFL,48,43,30,411.0,12330.0
32377,65,RHPL,48,10,500,531.0,265500.0
32378,65,API,48,36,100,455.0,45500.0
32379,65,AIL,14,45,10,880.0,8800.0
32380,65,SJCL,20,58,30,479.0,14370.0
32381,65,NHPC,44,58,20,304.0,6080.0
32382,65,NHPC,34,58,500,304.0,152000.0
32383,65,NHPC,20,58,400,304.0,121600.0
32384,65,NHPC,45,58,100,304.0,30400.0
32385,65,NHPC,49,58,1000,304.0,304000.0
32386,65,NHPC,57,58,200,304.0,60800.0
32387,65,NHPC,49,58,100,305.0,30500.0
32388,65,NHPC,49,58,1000,306.0,306000.0
32389,65,DHPL,34,42,11,295.0,3245.0
32390,65,UNHPL,35,38,100,371.0,37100.0
32391,65,UPPER,1,52,20,748.0,14960.0
32392,65,MDB,52,4,250,636.0,159000.0
32393,65,RHPL,58,26,40,530.0,21200.0
32394,65,CHDC,16,16,10,733.0,7330.0
32395,65,OHL,36,17,100,619.0,61900.0
32396,65,CHDC,16,10,10,733.0,7330.0
32397,65,HDL,58,33,58,5788.0,335704.0
32398,65,UPPER,39,29,40,750.0,30000.0
32399,65,GBLBS,55,32,30,1248.0,37440.0
32400,65,RRHP,32,43,200,428.0,85600.0
32401,65,PROFL,50,43,50,400.0,20000.0
32402,65,HDHPC,52,49,10,310.0,3100.0
32403,65,HDHPC,52,38,10,310.0,3100.0
32404,65,HDHPC,52,22,50,310.0,15500.0
32405,65,HDHPC,52,32,400,310.0,124000.0
32406,65,RHPL,58,22,40,530.0,21200.0
32407,65,CHDC,16,16,10,733.0,7330.0
32408,65,HDHPC,41,32,500,310.0,155000.0
32409,65,NIL,45,57,20,1695.0,33900.0
32410,65,NIL,45,57,30,1695.0,50850.0
32411,65,NRIC,45,51,15,1925.0,28875.0
32412,65,CBBL,17,17,10,1770.0,17700.0
32413,65,MBL,54,8,1000,416.0,416000.0
32414,65,SRBL,44,58,703,393.0,276279.0
32415,65,RHPL,58,4,40,530.0,21200.0
32416,65,SKBBL,4,17,100,1632.0,163200.0
32417,65,LGIL,47,50,50,875.0,43750.0
32418,65,NRIC,45,28,10,1925.0,19250.0
32419,65,BARUN,34,7,50,573.0,28650.0
32420,65,CZBIL,39,14,20,406.0,8120.0
32421,65,KKHC,19,52,16,286.0,4576.0
32422,65,UPPER,39,41,40,750.0,30000.0
32423,65,SJCL,20,53,20,479.0,9580.0
32424,65,NHPC,57,59,20,308.0,6160.0
32425,65,SHL,17,58,5553,285.0,1582605.0
32426,65,NRIC,45,29,20,1925.0,38500.0
32427,65,UPPER,39,45,411,750.0,308250.0
32428,65,UPPER,5,45,500,750.0,375000.0
32429,65,UPPER,38,45,50,750.0,37500.0
32430,65,UPPER,20,45,155,750.0,116250.0
32431,65,HDL,58,58,190,5732.0,1089080.0
32432,65,CHDC,16,29,10,733.0,7330.0
32433,65,RHPL,8,39,50,528.0,26400.0
32434,65,LBBL,48,4,36,656.0,23616.0
32435,65,UPCL,38,47,550,336.0,184800.0
32436,65,UPCL,38,16,40,336.0,13440.0
32437,65,UPPER,20,38,10,750.0,7500.0
32438,65,NFS,41,26,20,450.0,9000.0
32439,65,UNHPL,35,46,50,371.0,18550.0
32440,65,GMFIL,16,20,15,561.0,8415.0
32441,65,SGI,41,7,80,790.0,63200.0
32442,65,SGI,3,7,100,790.0,79000.0
32443,65,SGI,45,7,70,791.0,55370.0
32444,65,CHDC,16,8,10,733.0,7330.0
32445,65,CGH,58,55,10,1700.0,17000.0
32446,65,NRIC,48,36,20,1922.0,38440.0
32447,65,SANIMA,36,34,203,503.0,102109.0
32448,65,SANIMA,36,49,290,502.0,145580.0
32449,65,SANIMA,36,5,10,502.0,5020.0
32450,65,NLIC,7,57,57,2090.0,119130.0
32451,65,SGI,57,10,35,795.0,27825.0
32452,65,SGI,57,59,10,792.0,7920.0
32453,65,SAPDBL,57,34,460,382.0,175720.0
32454,65,SAPDBL,57,22,40,382.0,15280.0
32455,65,SJCL,20,19,80,479.0,38320.0
32456,65,SJCL,59,19,420,480.0,201600.0
32457,65,NHPC,1,59,820,308.0,252560.0
32458,65,ICFC,43,51,155,660.0,102300.0
32459,65,ICFC,43,17,495,660.0,326700.0
32460,65,ICFC,43,38,50,659.0,32950.0
32461,65,ICFC,43,49,300,658.0,197400.0
32462,65,UNHPL,6,58,100,376.0,37600.0
32463,65,UNHPL,6,39,500,376.0,188000.0
32464,65,SJCL,59,48,40,480.0,19200.0
32465,65,GLH,42,47,10,397.0,3970.0
32466,65,AKJCL,18,52,250,295.0,73750.0
32467,65,UMHL,13,13,14,418.0,5852.0
32468,65,UNHPL,35,26,120,370.0,44400.0
32469,65,AHPC,44,19,100,536.0,53600.0
32470,65,STC,58,40,10,10400.0,104000.0
32471,65,SFCL,43,14,100,402.0,40200.0
32472,65,SFCL,43,13,100,402.0,40200.0
32473,65,CBL,34,48,32,300.0,9600.0
32474,65,CBL,21,48,50,300.0,15000.0
32475,65,CBL,46,48,50,300.0,15000.0
32476,65,CBL,58,48,10,300.0,3000.0
32477,65,CBL,22,48,100,300.0,30000.0
32478,65,CBL,45,48,100,300.0,30000.0
32479,65,CBL,21,48,100,300.0,30000.0
32480,65,CBL,49,48,50,300.0,15000.0
32481,65,CBL,55,48,38,300.0,11400.0
32482,65,CIT,51,3,23,4189.0,96347.0
32483,65,RHPL,8,22,40,528.0,21120.0
32484,65,SJCL,59,34,20,480.0,9600.0
32485,65,CHL,57,13,11,489.0,5379.0
32486,65,PROFL,51,43,50,400.0,20000.0
32487,65,BFC,58,57,500,440.0,220000.0
32488,65,API,44,29,25,452.0,11300.0
32489,65,UPPER,20,47,500,750.0,375000.0
32490,65,HIDCL,47,49,200,428.0,85600.0
32491,65,UPPER,20,3,335,750.0,251250.0
32492,65,UPPER,41,3,50,750.0,37500.0
32493,65,UPPER,34,3,50,750.0,37500.0
32494,65,UPPER,39,3,10,750.0,7500.0
32495,65,UPPER,58,3,55,750.0,41250.0
32496,65,NIFRA,1,48,50,532.0,26600.0
32497,65,GFCL,32,11,50,720.0,36000.0
32498,65,KSBBL,49,34,155,581.0,90055.0
32499,65,KSBBL,28,34,50,581.0,29050.0
32500,66,KSBBL,39,34,45,585.0,26325.0
32501,66,GBBL,45,58,100,558.0,55800.0
32502,66,MNBBL,58,4,20,693.0,13860.0
32503,66,UPPER,58,6,190,750.0,142500.0
32504,66,UPPER,34,6,25,752.0,18800.0
32505,66,PROFL,38,43,100,400.0,40000.0
32506,66,NIFRA,7,48,40,532.0,21280.0
32507,66,NIFRA,26,48,40,532.0,21280.0
32508,66,NABIL,17,44,50,1320.0,66000.0
32509,66,NABIL,14,44,50,1321.0,66050.0
32510,66,KRBL,41,44,100,379.0,37900.0
32511,66,HDL,17,1,35,5700.0,199500.0
32512,66,HDL,59,1,100,5701.0,570100.0
32513,66,PROFL,45,14,500,398.0,199000.0
32514,66,UPPER,34,29,25,752.0,18800.0
32515,66,RRHP,32,10,10,428.0,4280.0
32516,66,SHINE,53,45,90,460.0,41400.0
32517,66,PROFL,19,43,100,400.0,40000.0
32518,66,HPPL,1,58,150,500.0,75000.0
32519,66,HPPL,51,58,500,500.0,250000.0
32520,66,HPPL,57,58,180,500.0,90000.0
32521,66,PROFL,45,43,100,398.0,39800.0
32522,66,SHL,6,58,200,285.0,57000.0
32523,66,SRBL,13,58,100,393.0,39300.0
32524,66,HIDCL,47,33,187,428.0,80036.0
32525,66,HIDCL,43,33,100,429.0,42900.0
32526,66,HIDCL,43,57,100,429.0,42900.0
32527,66,HIDCL,19,57,50,429.0,21450.0
32528,66,HIDCL,28,57,100,430.0,43000.0
32529,66,AHPC,57,45,300,537.0,161100.0
32530,66,JBBL,51,41,50,495.0,24750.0
32531,66,JBBL,51,29,100,495.0,49500.0
32532,66,JBBL,51,42,80,495.0,39600.0
32533,66,JBBL,51,29,200,494.0,98800.0
32534,66,CHDC,16,35,10,733.0,7330.0
32535,66,CHDC,16,17,10,733.0,7330.0
32536,66,NRIC,43,59,40,1918.0,76720.0
32537,66,NRIC,42,59,50,1920.0,96000.0
32538,66,NRIC,45,59,100,1920.0,192000.0
32539,66,NRIC,26,59,60,1920.0,115200.0
32540,66,NRIC,38,59,210,1921.0,403410.0
32541,66,NRIC,58,59,40,1925.0,77000.0
32542,66,RHPL,54,10,3312,531.0,1758672.0
32543,66,RHPL,54,36,10,530.0,5300.0
32544,66,RHPL,54,25,128,530.0,67840.0
32545,66,RHPL,54,45,140,530.0,74200.0
32546,66,RHPL,54,46,560,530.0,296800.0
32547,66,RHPL,54,25,100,530.0,53000.0
32548,66,RHPL,54,58,10,530.0,5300.0
32549,66,RHPL,54,26,140,530.0,74200.0
32550,66,RHPL,54,4,600,529.0,317400.0
